URL,U ID,Public,Derived View,Parent UID,Domain,Type,Name,Description,Visits,Creation Date,Last Update Date (data),Category,Keywords,Downloads,Owner,Contact Email,License,Publication Stage,Published Version Name,Published Version UID,data_provided_by,Publishing Department,routing_approval,api_endpoint,source_link,owner_uid,View Moderation Status,provenance
https://data.code4sa.org/d/dz98-u3rq,dz98-u3rq,true,false,,data.code4sa.org,dataset,Rivers of South Africa by drainage region,"The rivers in South Africa by drainage region (single KMZ 14Mb file) from the Department of Water and Sanitation (DWS) ""Water quality data exploration tool"" page. Covers rivers in South Africa across primary, secondary, tertiary and quarternary drainage regions. As they note, this is a snapshot of the DWS database and may lag behind the live database by several months.

The same or similar river datasets are can be sourced from the NGI topographical datasets (by Province) http://www.sasdi.net/search.aspx, the WRC Water Resources of South Africa study project site http://waterresourceswr2012.co.za/resource-centre/ or from DWS as 1:500 000 ""medium-scale"" river coverage https://www.dwa.gov.za/iwqs/gis_data/river/rivs500k.aspx",12,11/15/2018 05:05:00 PM +0000,11/15/2018 05:26:00 PM +0000,Government,"rivers,water",10,Open Data South Africa,,See Terms of Use,published,,,Department of Water and Sanitation,,,https://data.code4sa.org/resource/dz98-u3rq.json,https://www.dwa.gov.za/iwqs/wms/data/000key2data.asp,dyif-ph6i,Not in Queue,official
https://data.code4sa.org/d/g69c-5jbx,g69c-5jbx,true,false,,data.code4sa.org,dataset,Census 2011 - Enumeration Area Type - Small Areas (SAL),,28,05/06/2018 05:23:00 AM +0000,05/06/2018 05:25:00 AM +0000,,,11,Adi Eyal,,,published,,,,,,https://data.code4sa.org/resource/g69c-5jbx.json,,4rdw-ez8w,Not in Queue,official
https://data.code4sa.org/d/5mfa-483b,5mfa-483b,true,false,,data.code4sa.org,gis map,CSG Townships Northern Cape,Township data in the Northern Cape: Chief Surveyor General,13,07/20/2018 08:29:00 AM +0000,07/20/2018 08:29:00 AM +0000,Government,,2,Julia,,Creative Commons 1.0 Universal (Public Domain Dedication),published,,,,,,https://data.code4sa.org/resource/5mfa-483b.json,http://julia@openup.org.za,ugvp-exst,Not in Queue,official
https://data.code4sa.org/d/nuea-zwfy,nuea-zwfy,true,false,,data.code4sa.org,gis map,2016 District Boundaries,Boundaries for district municipalities,64,01/05/2018 02:01:00 AM +0000,01/05/2018 02:02:00 AM +0000,Government,"districts,local government",96,Adi Eyal,info@openup.org.za,Public Domain,published,,,Municipal Demarcation Board,,,https://data.code4sa.org/resource/nuea-zwfy.json,http://demarcation.org.za,4rdw-ez8w,Not in Queue,official
https://data.code4sa.org/d/jzze-y7nw,jzze-y7nw,true,false,,data.code4sa.org,dataset,Census 2011 - Gender - Small Areas (SAL),,28,05/06/2018 04:33:00 AM +0000,05/06/2018 04:33:00 AM +0000,Government,"gender,census",6,Adi Eyal,adi@openup.org.za,Public Domain,published,,,Statistics South Africa,,,https://data.code4sa.org/resource/jzze-y7nw.json,http://www.statssa.gov.za,4rdw-ez8w,Not in Queue,official
https://data.code4sa.org/d/wh6v-39n2,wh6v-39n2,true,false,,data.code4sa.org,dataset,Census 2011 - Father Alive - Small Areas (SAL),,6,05/06/2018 05:02:00 AM +0000,05/06/2018 05:04:00 AM +0000,,,8,Adi Eyal,,,published,,,,,,https://data.code4sa.org/resource/wh6v-39n2.json,,4rdw-ez8w,Not in Queue,official
https://data.code4sa.org/d/t59b-p9up,t59b-p9up,true,false,,data.code4sa.org,dataset,Census 2011 - Mother Alive - Small Areas (SAL),,11,05/06/2018 04:59:00 AM +0000,05/06/2018 05:00:00 AM +0000,Government,census,5,Adi Eyal,adi@openup.org.za,Public Domain,published,,,Statistics South Africa,,,https://data.code4sa.org/resource/t59b-p9up.json,http://www.statssa.gov.za,4rdw-ez8w,Not in Queue,official
https://data.code4sa.org/d/fwjb-eh28,fwjb-eh28,true,false,,data.code4sa.org,dataset,Income and expenditure for selected selected cities in 2014/15 financial year,"Income and expenditure for selected selected municipalities in 2014/15 financial year: King Sabata Dalindyebo, Polokwane, Mbombela, Sol Plaatjie",18,07/11/2018 08:46:00 AM +0000,07/11/2018 08:46:00 AM +0000,,"income,expenditure,municipality,budget,treasury",5,Open Data South Africa,,See Terms of Use,published,,,National Treasury,,,https://data.code4sa.org/resource/fwjb-eh28.json,https://municipaldata.treasury.gov.za/,dyif-ph6i,Not in Queue,official
https://data.code4sa.org/d/p2qi-ggqt,p2qi-ggqt,true,false,,data.code4sa.org,dataset,Census 2011 - Geo Type - Small Areas (SAL),,14,05/06/2018 05:20:00 AM +0000,05/06/2018 05:21:00 AM +0000,,,10,Adi Eyal,,,published,,,,,,https://data.code4sa.org/resource/p2qi-ggqt.json,,4rdw-ez8w,Not in Queue,official
https://data.code4sa.org/d/sgr2-rapk,sgr2-rapk,true,false,,data.code4sa.org,dataset,Claims Court Judgement 1996-2018,ts primary focus is dealing with land restitution/ land claims cases. The court deals with restitution cases in the form of referral from the commissioner’s office or when they come directly through claimants or affected land owners.,0,05/25/2018 02:47:00 PM +0000,05/25/2018 02:47:00 PM +0000,Government,"land claims,province,rural development,land reform,land restitution,court",0,Lunga,,Public Domain,snapshotted,Land Claims Court Judgements 1996-2018,iwu7-xrdf,Land Claims Court,,,https://data.code4sa.org/resource/sgr2-rapk.json,http://www.justice.gov.za/lcc/judgments.html,b5aw-iwuw,Not in Queue,official
https://data.code4sa.org/d/b6qz-xu2w,b6qz-xu2w,true,false,,data.code4sa.org,dataset,Census 2011 - Age Groups - Small Areas (SAL),,17,05/06/2018 05:16:00 AM +0000,05/06/2018 05:16:00 AM +0000,Government,"census,age",6,Adi Eyal,adi@openup.org.za,Public Domain,published,,,Statistics South Africa,,,https://data.code4sa.org/resource/b6qz-xu2w.json,http://www.statssa.gov.za,4rdw-ez8w,Not in Queue,official
https://data.code4sa.org/d/k7ms-pcwh,k7ms-pcwh,false,false,,data.code4sa.org,dataset,Open Street Map Lines,,0,11/15/2018 06:17:00 PM +0000,11/15/2018 06:17:00 PM +0000,,,0,Open Data South Africa,,,unpublished,,,,,,https://data.code4sa.org/resource/k7ms-pcwh.json,,dyif-ph6i,Not in Queue,official
https://data.code4sa.org/d/vd3t-inn9,vd3t-inn9,false,false,,data.code4sa.org,dataset,Unparsed locations,,3,03/28/2017 08:35:00 AM +0000,03/28/2017 08:36:00 AM +0000,,,0,JD Bothma,,,published,,,,,,https://data.code4sa.org/resource/vd3t-inn9.json,,5kan-5wj6,Not in Queue,official
https://data.code4sa.org/d/ahe3-c3ze,ahe3-c3ze,true,false,,data.code4sa.org,gis map,Census 2011 - Boundaries - Small Area Layer,The small area layer (SAL) that was created by combining all EAs  (enumeration areas) with a population of less than 500 with adjacent EAs within the same sub-place. The final SAL consists of 56 255 polygons,68,06/06/2018 10:59:00 AM +0000,06/06/2018 11:01:00 AM +0000,Government,census,20,Adi Eyal,adi@openup.org.za,Public Domain,published,,,Statistics South Africa,,,https://data.code4sa.org/resource/ahe3-c3ze.json,,4rdw-ez8w,Not in Queue,official
https://data.code4sa.org/d/j8c6-ygk5,j8c6-ygk5,true,false,,data.code4sa.org,dataset,Database of Restricted Suppliers,,7,03/29/2017 01:05:00 PM +0000,03/29/2017 01:30:00 PM +0000,Government,corporate,4,JD Bothma,,Public Domain,snapshotted,Database of Restricted Suppliers,rvqa-n6ju,National Treasury,,,https://data.code4sa.org/resource/j8c6-ygk5.json,http://www.treasury.gov.za/publications/other/Database%20of%20Restricted%20Suppliers.pdf,5kan-5wj6,Not in Queue,official
https://data.code4sa.org/d/wg75-nf3q,wg75-nf3q,true,false,,data.code4sa.org,dataset,2016 Matric Schools Report,The matriculation pass rates of South African schools,490,01/05/2017 02:01:00 PM +0000,01/06/2017 12:47:00 PM +0000,Education,"matriculation,education",431,Jason,,,published,,,Department of Basic Education,,,https://data.code4sa.org/resource/wg75-nf3q.json,http://www.education.gov.za/,9qdd-z4wt,Not in Queue,official
https://data.code4sa.org/d/wibf-efgu,wibf-efgu,true,true,,data.code4sa.org,gis map,SAPS Gauteng,This shapefile provides boundaries for all police station. This data can be used in conjunction with police statistics to be able to plot crimes geographically.,5,09/13/2017 06:54:00 AM +0000,09/13/2017 06:54:00 AM +0000,Government,"police,crime",3,Viking41,,Public Domain,published,,,SAPS,,,https://data.code4sa.org/resource/wibf-efgu.json,http://www.saps.gov.za,ivug-myzt,Pending,community
https://data.code4sa.org/d/ag69-p6eg,ag69-p6eg,false,false,,data.code4sa.org,gis map,Water Resources - Catchments South Africa 2012,,3,07/16/2018 08:06:00 AM +0000,07/16/2018 08:06:00 AM +0000,,,0,Lunga,,,published,,,,,,https://data.code4sa.org/resource/ag69-p6eg.json,http://waterresourceswr2012.co.za/resource-centre/,b5aw-iwuw,Not in Queue,official
https://data.code4sa.org/d/qapr-gczi,qapr-gczi,true,false,,data.code4sa.org,gis map,Census 2011 - Boundaries - Subplace layer,,52,06/06/2018 10:47:00 AM +0000,06/06/2018 10:48:00 AM +0000,Government,census,16,Adi Eyal,adi@openup.org.za,Public Domain,published,,,Statistics South Africa,,,https://data.code4sa.org/resource/qapr-gczi.json,,4rdw-ez8w,Not in Queue,official
https://data.code4sa.org/d/hpnv-mvqw,hpnv-mvqw,false,false,,data.code4sa.org,gis map,Water Resources - Dams and Lakes 2012,Dams and Lakes of South Africa,2,07/16/2018 08:53:00 AM +0000,07/16/2018 08:53:00 AM +0000,Government,"water,dams,lakes",0,Lunga,,,published,,,,,,https://data.code4sa.org/resource/hpnv-mvqw.json,http://waterresourceswr2012.co.za/resource-centre/,b5aw-iwuw,Not in Queue,official
https://data.code4sa.org/d/phhf-nbyf,phhf-nbyf,true,true,2msh-5az8,data.code4sa.org,filter,Untitled Visualization - Based on Master List of Ordinary Schools - Q2 2013,,11,03/26/2018 08:20:00 AM +0000,03/26/2015 03:18:00 AM +0000,Education,,0,Annabelle Fayet,,Public Domain,published,,,Department of Basic Education,,,https://data.code4sa.org/resource/phhf-nbyf.json,http://www.education.gov.za/,wnzm-iecy,Pending,community
https://data.code4sa.org/d/kvdp-n329,kvdp-n329,true,false,,data.code4sa.org,gis map,"Renewable Energy Data - Quarter 2, 2018",Spatial view of renewable energy project applications submitted to the Department of Environmental Affairs,18,07/13/2018 07:52:00 AM +0000,07/13/2018 07:53:00 AM +0000,,"energy,environment,climate,location",1,Open Data South Africa,,See Terms of Use,published,,,Department of Environmental Affairs,,,https://data.code4sa.org/resource/kvdp-n329.json,https://egis.environment.gov.za/data_egis/data_download/current,dyif-ph6i,Not in Queue,official
https://data.code4sa.org/d/7vdq-k5h2,7vdq-k5h2,false,false,,data.code4sa.org,dataset,Air Quality Management Plans (AQMP) status 2009-2015,Status of Provincial and District Air Quality Management Plans (AQMP) provided by the National Air Quality Officer in annual reports.,14,05/30/2018 10:47:00 AM +0000,06/06/2018 11:56:00 AM +0000,Government,"air quality,planning,environment",0,Lunga,,Public Domain,unpublished,Air Quality Management Plans (AQMP) status 2009-2015,h9jw-cga9,Department of Environmental Affairs,,,https://data.code4sa.org/resource/7vdq-k5h2.json,https://saaqis.environment.gov.za/home/text/374,b5aw-iwuw,Not in Queue,official
https://data.code4sa.org/d/bv2t-yvyi,bv2t-yvyi,false,false,,data.code4sa.org,file,Land Audit Phase 2 2015,,2,06/06/2018 12:07:00 PM +0000,06/06/2018 12:07:00 PM +0000,,,0,Open Data South Africa,,,published,,,,,,https://data.code4sa.org/resource/bv2t-yvyi.json,,dyif-ph6i,Not in Queue,official
https://data.code4sa.org/d/g5mu-unaq,g5mu-unaq,true,true,,data.code4sa.org,chart,Population estimates for police station districs,"Police district population estimates based on 2011 Census. Estimates are extrapolated from the population counts at the Small Area level, proportional to the overlap of small areas and police districts.",2,09/30/2016 08:17:00 AM +0000,09/23/2016 10:33:00 AM +0000,Government,"police,district,population",0,charles davids,,Public Domain,published,,,Stats SA via Code for SA,,,https://data.code4sa.org/resource/g5mu-unaq.json,,ibwk-g4av,Pending,community
https://data.code4sa.org/d/9ixd-9q3i,9ixd-9q3i,true,false,,data.code4sa.org,dataset,Phase 2 Private Land Audit Report Tables,"Extract of 23 tables from the Phase 2 Private Land Audit report including (amongst others) number of land owners, private land ownership by Province, type of land owners by Province, owners by race by Province. 

Download the attachment to view all tables in separate sheets of the workbook.

The Phase 2 Private Land Audit Report was released in November 2017 and focuses on private ownership and use of land by race, nationality and gender. The audit was started in 2014 by the Offices of the Chief Surveyor-General and the Chief Registrar of Deeds in partnership with other Government departments and State-Owned Entities.

Data for the report was sourced from a) Office of the Chief Registrar of Deeds for land ownership information; b) Office of the Chief Surveyor-General for cadastral information; c) Department of Home Affairs for population register that contains nationality of origin and gender of South African citizens; and d) Statistics South Africa for census data that contain the race of individuals.",77,05/25/2018 01:33:00 PM +0000,05/25/2018 01:33:00 PM +0000,Government,"land reform,audit",17,Lunga,,Public Domain,published,,,Department of Rural Development and Land Reform,,,https://data.code4sa.org/resource/9ixd-9q3i.json,http://www.ruraldevelopment.gov.za/publications/land-audit-report,b5aw-iwuw,Not in Queue,official
https://data.code4sa.org/d/i6j8-v3vb,i6j8-v3vb,true,true,,data.code4sa.org,filter,Untitled Visualization - Based on List of Registered Dams 2014,Registered under the Dam Safety regulations of the National Water Act,1,11/18/2017 10:24:00 AM +0000,09/06/2014 06:24:00 AM +0000,,,0,Dean,,Public Domain,published,,,Department of Water Affairs,,,https://data.code4sa.org/resource/i6j8-v3vb.json,http://www.dwaf.gov.za/DSO/Publications.aspx,vg5t-jxg8,Pending,community
https://data.code4sa.org/d/s2pn-cptz,s2pn-cptz,true,false,,data.code4sa.org,dataset,Renewable energy location and contracted capacities,Renewable energy location and contracted capacities from Department of Energy Renewable Energy Data and Information Service (REDIS),32,07/13/2018 08:52:00 AM +0000,07/13/2018 08:52:00 AM +0000,,"energy,environment,climate,location,electricity",11,Open Data South Africa,,See Terms of Use,published,,,Department of Energy,,,https://data.code4sa.org/resource/s2pn-cptz.json,http://redis.energy.gov.za/,dyif-ph6i,Not in Queue,official
https://data.code4sa.org/d/3hy6-vqzz,3hy6-vqzz,true,false,,data.code4sa.org,dataset,Commission On Restitution Of Land Right Annual Report 2014-2015 Tables,"Various tables from annual report on progress of the land restitution process presented by the Department of Rural Development and Land Reform in their annual report. Tables include (amongst others) national restitution numbers by quarter, performance against targets, settled claims by Province, expenditure on land purchase and financial compensation.

Download the attachment to view all tables in separate sheets of the workbook.",32,05/25/2018 10:43:00 AM +0000,05/25/2018 10:43:00 AM +0000,Government,"land reform,performance,expenditure",5,Lunga,,See Terms of Use,published,,,Department of Rural Development and Land Reform,,,https://data.code4sa.org/resource/3hy6-vqzz.json,http://www.ruraldevelopment.gov.za/publications/annual-report/category/249-commission-on-restitution-of-land-rights,b5aw-iwuw,Not in Queue,official
https://data.code4sa.org/d/xgwa-u6bf,xgwa-u6bf,true,true,,data.code4sa.org,gis map,Johannesburg police stations,Shapefile containing the coordinates of all police stations in South Africa,1,09/30/2016 08:05:00 AM +0000,10/21/2018 08:31:00 PM +0000,Government,"police,crime",0,charles davids,,Public Domain,published,,,SAPS,,,https://data.code4sa.org/resource/xgwa-u6bf.json,http://www.saps.gov.za,ibwk-g4av,Rejected,community
https://data.code4sa.org/d/cwqb-agtg,cwqb-agtg,true,false,,data.code4sa.org,dataset,Cadastral Land Parcel Codes,"Cadastral Land Parcel Codes used by the Surveyor General for their 21-digit key for land parcels. This dataset provides a useful lookup between Major and Minor codes, and Municipalities and Districts. Sub-places within Minor code regions are also provided.

There is no guarantee that this dataset is exhaustive since it was derived from another datasets, but is nonetheless quite extensive.",142,08/19/2018 03:42:00 PM +0000,08/19/2018 03:54:00 PM +0000,Government,"cadastre,erven,land parcels",24,Adi Eyal,adi@openup.org.za,Public Domain,published,,,Surveyor General,,,https://data.code4sa.org/resource/cwqb-agtg.json,http://csg.dla.gov.za/,4rdw-ez8w,Not in Queue,official
https://data.code4sa.org/d/ivkg-xbxk,ivkg-xbxk,true,false,,data.code4sa.org,dataset,Comprehensive Agricultural Support Programme 2013 Evaluation Tables,"Extract of 26 tables from the Comprehensive Agricultural Support Programme (CASP) evaluation. Tables include (amongst others) projects selected for evaluation, size of projects visited, satisfaction levels, growth in livestock.

Download attachment to view tables on separate sheets of the workbook.

The evaluation assessed the impact of CASP on livelihoods (including incomes, food security, employment, etc.), market access, commercialisation and agricultural production. In addition to the above, the evaluation made recommendations for strengthening CASP.",25,05/17/2018 09:19:00 AM +0000,05/17/2018 09:19:00 AM +0000,Government,"agriculture,rural development",6,Lunga,,See Terms of Use,published,,,"Department of Agriculture, Forestry and Fisheries",,,https://data.code4sa.org/resource/ivkg-xbxk.json,https://evaluations.dpme.gov.za/evaluations/405,b5aw-iwuw,Not in Queue,official
https://data.code4sa.org/d/c78h-7ssc,c78h-7ssc,true,false,,data.code4sa.org,dataset,Commission On Restitution Of Land Rights Annual Report 2013-2014 Tables,"Various tables from annual report on progress of the land restitution process presented by the Department of Rural Development and Land Reform in their annual report. Tables include (amongst others) national restitution numbers by quarter, performance against targets, settled claims by Province, expenditure on land purchase and financial compensation.

Download the attachment to view all tables in separate sheets of the workbook.",22,05/17/2018 11:02:00 AM +0000,05/17/2018 11:02:00 AM +0000,Government,"land reform,performance,expenditure",6,Lunga,,See Terms of Use,published,,,Department of Rural Development and Land Reform,,,https://data.code4sa.org/resource/c78h-7ssc.json,http://www.ruraldevelopment.gov.za/publications/annual-report/category/249-commission-on-restitution-of-land-rights,b5aw-iwuw,Not in Queue,official
https://data.code4sa.org/d/emcm-3g3f,emcm-3g3f,true,false,,data.code4sa.org,dataset,Commission On Restitution Of Land Rights Annual Report 2016-2017 Tables,"Various tables from annual report on progress of the land restitution process presented by the Department of Rural Development and Land Reform in their annual report. Tables include (amongst others) national restitution numbers by quarter, performance against targets, settled claims by Province, expenditure on land purchase and financial compensation.

Download the attachment to view all tables in separate sheets of the workbook.",29,06/06/2018 11:45:00 AM +0000,06/06/2018 11:45:00 AM +0000,Government,"land reform,performance,expenditure",8,Open Data South Africa,,See Terms of Use,published,,,Department of Rural Development and Land Reform,,,https://data.code4sa.org/resource/emcm-3g3f.json,https://pmg.org.za/committee-meeting/25145/,dyif-ph6i,Not in Queue,official
https://data.code4sa.org/d/i5si-wub3,i5si-wub3,false,false,,data.code4sa.org,gis map,Water Resources - RSA MAE-APAN 2012,,3,07/16/2018 09:26:00 AM +0000,07/16/2018 09:27:00 AM +0000,Government,"water,evaporation",0,Lunga,,,published,,,,,,https://data.code4sa.org/resource/i5si-wub3.json,http://waterresourceswr2012.co.za/resource-centre/,b5aw-iwuw,Not in Queue,official
https://data.code4sa.org/d/m8d8-7mm7,m8d8-7mm7,false,false,,data.code4sa.org,gis map,Water Resources Evaporation  Stations WR90 2012,,2,07/16/2018 09:26:00 AM +0000,07/16/2018 09:26:00 AM +0000,Government,"water,evaporation",0,Lunga,,,published,,,,,,https://data.code4sa.org/resource/m8d8-7mm7.json,http://waterresourceswr2012.co.za/resource-centre/,b5aw-iwuw,Not in Queue,official
https://data.code4sa.org/d/m6jj-zzcp,m6jj-zzcp,true,false,,data.code4sa.org,dataset,Commission On Restitution Of Land Rights Annual Report 2012-2013 Tables,"Various tables from annual report on progress of the land restitution process presented by the Department of Rural Development and Land Reform in their annual report. Tables include (amongst others) national restitution numbers by quarter, performance against targets, settled claims by Province, expenditure on land purchase and financial compensation.

Download the attachment to view all tables in separate sheets of the workbook.",21,06/06/2018 11:33:00 AM +0000,06/06/2018 11:33:00 AM +0000,Government,"land reform,performance,expenditure",4,Open Data South Africa,,See Terms of Use,published,,,Department of Rural Development and Land Reform,,,https://data.code4sa.org/resource/m6jj-zzcp.json,http://www.ruraldevelopment.gov.za/publications/annual-report/category/249-commission-on-restitution-of-land-rights,dyif-ph6i,Not in Queue,official
https://data.code4sa.org/d/dfwc-hau8,dfwc-hau8,false,false,,data.code4sa.org,dataset,South African Imports,,0,03/12/2018 06:21:00 PM +0000,03/12/2018 06:21:00 PM +0000,,,0,Adi Eyal,,,unpublished,,,,,,https://data.code4sa.org/resource/dfwc-hau8.json,,4rdw-ez8w,Not in Queue,official
https://data.code4sa.org/d/tgvs-4ikc,tgvs-4ikc,true,false,,data.code4sa.org,dataset,Middleburg Air Quality Monitoring Station Data - 010117 to 311217,"Air quality monitoring data from the South African Air Quality Information System (SAAQIS) for the Middelburg Monitoring Station owned by the Department of Environmental Affairs. 

Hourly averages for all indicators for the 2017 period.",13,06/12/2018 02:42:00 PM +0000,06/12/2018 02:42:00 PM +0000,Government,"air quality,monitoring,environment,stations",8,Lunga,,Public Domain,published,,,Department of Environmental Affairs,,,https://data.code4sa.org/resource/tgvs-4ikc.json,https://saaqis.environment.gov.za/,b5aw-iwuw,Not in Queue,official
https://data.code4sa.org/d/qrbu-sef6,qrbu-sef6,false,false,,data.code4sa.org,gis map,Water Resources - Evapo Zones WR90 2012,,3,07/16/2018 09:26:00 AM +0000,07/16/2018 09:27:00 AM +0000,Government,"water,evaporation",0,Lunga,,,published,,,,,,https://data.code4sa.org/resource/qrbu-sef6.json,http://waterresourceswr2012.co.za/resource-centre/,b5aw-iwuw,Not in Queue,official
https://data.code4sa.org/d/uk59-p37p,uk59-p37p,false,false,,data.code4sa.org,gis map,Water Resources - Quatdrainage 2012,Quaternary catchment boundaries for South Africa.,3,07/16/2018 08:36:00 AM +0000,07/16/2018 08:37:00 AM +0000,Government,"drainage regions,quaternary catchment boundaries,water",0,Lunga,,,published,,,,,,https://data.code4sa.org/resource/uk59-p37p.json,http://waterresourceswr2012.co.za/resource-centre/,b5aw-iwuw,Not in Queue,official
https://data.code4sa.org/d/xpu4-r5p7,xpu4-r5p7,false,false,,data.code4sa.org,gis map,Water Resources - Terdrainage 2012,Tertiary catchment boundaries for South Africa.,2,07/16/2018 08:45:00 AM +0000,07/16/2018 08:45:00 AM +0000,Government,"drainage regions,quaternary catchment boundaries,water",0,Lunga,,,published,,,,,,https://data.code4sa.org/resource/xpu4-r5p7.json,http://waterresourceswr2012.co.za/resource-centre/,b5aw-iwuw,Not in Queue,official
https://data.code4sa.org/d/jiah-cq9n,jiah-cq9n,false,false,,data.code4sa.org,gis map,Water Resources - Primary Catchments 2012,Primary catchment boundaries for South Africa.,3,07/16/2018 08:48:00 AM +0000,07/16/2018 08:48:00 AM +0000,Government,"water,catchment,boundries",0,Lunga,,,published,,,,,,https://data.code4sa.org/resource/jiah-cq9n.json,http://waterresourceswr2012.co.za/resource-centre/,b5aw-iwuw,Not in Queue,official
https://data.code4sa.org/d/6me7-m837,6me7-m837,false,false,,data.code4sa.org,gis map,Water Resources - Secondary Catchments 2012,Secondary catchment boundaries for South Africa.,2,07/16/2018 08:49:00 AM +0000,07/16/2018 08:49:00 AM +0000,Government,"water,catchment,boundries",0,Lunga,,,published,,,,,,https://data.code4sa.org/resource/6me7-m837.json,http://waterresourceswr2012.co.za/resource-centre/,b5aw-iwuw,Not in Queue,official
https://data.code4sa.org/d/8cdf-q4j4,8cdf-q4j4,false,false,,data.code4sa.org,gis map,Water Resources - Endorheic basin 2012,Endorheic basins in South Africa,1,07/16/2018 09:00:00 AM +0000,07/16/2018 09:00:00 AM +0000,Government,"water,catchment,boundries,basin",0,Lunga,,,published,,,,,,https://data.code4sa.org/resource/8cdf-q4j4.json,http://waterresourceswr2012.co.za/resource-centre/,b5aw-iwuw,Not in Queue,official
https://data.code4sa.org/d/paw7-m6tx,paw7-m6tx,false,false,,data.code4sa.org,dataset,Database Of Medicine Prices,A database of medicine price ceilings. You shouldn't pay more than this for your medicines (not including dispensing fees).,1,08/07/2014 01:50:00 PM +0000,05/21/2017 05:41:00 PM +0000,Government,"medicines,health",0,Adi Eyal,adi@code4sa.org,Public Domain,unpublished,Database Of Medicine Prices,mba4-xngh,Department of Health,,,https://data.code4sa.org/resource/paw7-m6tx.json,http://www.mpr.gov.za,4rdw-ez8w,Not in Queue,official
https://data.code4sa.org/d/de8a-tziv,de8a-tziv,false,false,,data.code4sa.org,dataset,Crime,,0,09/05/2016 01:31:00 PM +0000,09/05/2016 02:44:00 PM +0000,,,0,Dqlepiz,,,unpublished,,,,,,https://data.code4sa.org/resource/de8a-tziv.json,,ez65-2em4,Not in Queue,official
https://data.code4sa.org/d/n7f5-5672,n7f5-5672,true,false,,data.code4sa.org,dataset,Commission On Restitution Of Land Rights Annual Report 2015-2016 Tables,"Various tables from annual report on progress of the land restitution process presented by the Department of Rural Development and Land Reform in their annual report. Tables include (amongst others) national restitution numbers by quarter, performance against targets, settled claims by Province, expenditure on land purchase and financial compensation.

Download the attachment to view all tables in separate sheets of the workbook.",10,06/12/2018 01:54:00 PM +0000,06/12/2018 01:54:00 PM +0000,Government,"land reform,performance,expenditure",4,Open Data South Africa,,See Terms of Use,published,,,Department of Rural Development and Land Reform,,,https://data.code4sa.org/resource/n7f5-5672.json,http://www.ruraldevelopment.gov.za/publications/annual-report/category/249-commission-on-restitution-of-land-rights,dyif-ph6i,Not in Queue,official
https://data.code4sa.org/d/kvv2-xrvr,kvv2-xrvr,true,false,,data.code4sa.org,dataset,Tender Awards 2015-2016,A rough OCR of tender bulletins for the years 2015 and 2015 (WARNING: Data may not always be formatted correctly and some tenders may be missing),506,10/19/2016 10:47:00 AM +0000,10/19/2016 10:47:00 AM +0000,Government,"tenders,2015,2016,tender bulletin,tender bulletins",4237,Lion Summerbell,,Open Data Commons Public Domain Dedication and License,published,,,Code4SA,,,https://data.code4sa.org/resource/kvv2-xrvr.json,,imh7-4b4t,Not in Queue,official
https://data.code4sa.org/d/sbz4-sdab,sbz4-sdab,true,false,,data.code4sa.org,dataset,Witbank Air Quality Monitoring Station Data - 010117 to 311217,"Air quality monitoring data from the South African Air Quality Information System (SAAQIS) for the Witbank Monitoring Station owned by the Department of Environmental Affairs. 

Hourly averages for all indicators for the 2017 period.",22,06/12/2018 02:11:00 PM +0000,06/12/2018 02:11:00 PM +0000,Government,"air quality,monitoring,environment",4,Open Data South Africa,,See Terms of Use,published,,,Department of Environmental Affairs,,,https://data.code4sa.org/resource/sbz4-sdab.json,https://saaqis.environment.gov.za/,dyif-ph6i,Not in Queue,official
https://data.code4sa.org/d/546q-pe3f,546q-pe3f,false,false,,data.code4sa.org,gis map,Chief Surveyor Cadastral Spatial Data - Public Places,A parcel of land restricted for public recreation under the jurisdiction of the local authority.,9,07/12/2018 08:33:00 AM +0000,07/12/2018 08:38:00 AM +0000,Government,"land,parks,recreational",2,Lunga,,,published,,,,,,https://data.code4sa.org/resource/546q-pe3f.json,https://csg.esri-southafrica.com/spatialdataviewer/,b5aw-iwuw,Not in Queue,official
https://data.code4sa.org/d/ettm-3r36,ettm-3r36,true,false,,data.code4sa.org,dataset,Medicine dispensing license holders (pharmacies),"List of medicine dispensing licenses: a licence to Dispense Medicines (Authorised Prescribers) or a licence to Compound & Dispense (Homeopaths Only). Licenses issued in terms of Section 22C(1)a of the Medicines and Related Substances Act (Act 101 of 1965), as amended. Last update November 2017.",17,11/14/2018 02:15:00 PM +0000,11/14/2018 02:28:00 PM +0000,Government,"health,medicine,dispensing",4,Open Data South Africa,,See Terms of Use,published,,,Department of Health,,,https://data.code4sa.org/resource/ettm-3r36.json,http://www.health.gov.za/index.php/affordable-medicines/category/238-application-forms-for-dispensing,dyif-ph6i,Not in Queue,official
